Name,File Name,File
lemon,lemon.svg,https://wentin.github.io/game-icons/svg/lemon.svg
leo,leo.svg,https://wentin.github.io/game-icons/svg/leo.svg
letter bomb,letter-bomb.svg,https://wentin.github.io/game-icons/svg/letter-bomb.svg
level crossing,level-crossing.svg,https://wentin.github.io/game-icons/svg/level-crossing.svg
level four advanced,level-four-advanced.svg,https://wentin.github.io/game-icons/svg/level-four-advanced.svg
level four,level-four.svg,https://wentin.github.io/game-icons/svg/level-four.svg
level three advanced,level-three-advanced.svg,https://wentin.github.io/game-icons/svg/level-three-advanced.svg
level three,level-three.svg,https://wentin.github.io/game-icons/svg/level-three.svg
level two advanced,level-two-advanced.svg,https://wentin.github.io/game-icons/svg/level-two-advanced.svg
level two,level-two.svg,https://wentin.github.io/game-icons/svg/level-two.svg
lever,lever.svg,https://wentin.github.io/game-icons/svg/lever.svg
liar,liar.svg,https://wentin.github.io/game-icons/svg/liar.svg
liberty wing,liberty-wing.svg,https://wentin.github.io/game-icons/svg/liberty-wing.svg
libra,libra.svg,https://wentin.github.io/game-icons/svg/libra.svg
libya,libya.svg,https://wentin.github.io/game-icons/svg/libya.svg
life bar,life-bar.svg,https://wentin.github.io/game-icons/svg/life-bar.svg
life buoy,life-buoy.svg,https://wentin.github.io/game-icons/svg/life-buoy.svg
life in the balance,life-in-the-balance.svg,https://wentin.github.io/game-icons/svg/life-in-the-balance.svg
life jacket,life-jacket.svg,https://wentin.github.io/game-icons/svg/life-jacket.svg
life support,life-support.svg,https://wentin.github.io/game-icons/svg/life-support.svg
life tap,life-tap.svg,https://wentin.github.io/game-icons/svg/life-tap.svg
lift,lift.svg,https://wentin.github.io/game-icons/svg/lift.svg
light backpack,light-backpack.svg,https://wentin.github.io/game-icons/svg/light-backpack.svg
light bulb,light-bulb.svg,https://wentin.github.io/game-icons/svg/light-bulb.svg
light fighter,light-fighter.svg,https://wentin.github.io/game-icons/svg/light-fighter.svg
light helm,light-helm.svg,https://wentin.github.io/game-icons/svg/light-helm.svg
light projector,light-projector.svg,https://wentin.github.io/game-icons/svg/light-projector.svg
light sabers,light-sabers.svg,https://wentin.github.io/game-icons/svg/light-sabers.svg
light thorny triskelion,light-thorny-triskelion.svg,https://wentin.github.io/game-icons/svg/light-thorny-triskelion.svg
lighter,lighter.svg,https://wentin.github.io/game-icons/svg/lighter.svg
lighthouse,lighthouse.svg,https://wentin.github.io/game-icons/svg/lighthouse.svg
lightning arc,lightning-arc.svg,https://wentin.github.io/game-icons/svg/lightning-arc.svg
lightning bow,lightning-bow.svg,https://wentin.github.io/game-icons/svg/lightning-bow.svg
lightning branches,lightning-branches.svg,https://wentin.github.io/game-icons/svg/lightning-branches.svg
lightning dissipation,lightning-dissipation.svg,https://wentin.github.io/game-icons/svg/lightning-dissipation.svg
lightning dome,lightning-dome.svg,https://wentin.github.io/game-icons/svg/lightning-dome.svg
lightning electron,lightning-electron.svg,https://wentin.github.io/game-icons/svg/lightning-electron.svg
lightning flame,lightning-flame.svg,https://wentin.github.io/game-icons/svg/lightning-flame.svg
lightning frequency,lightning-frequency.svg,https://wentin.github.io/game-icons/svg/lightning-frequency.svg
lightning helix,lightning-helix.svg,https://wentin.github.io/game-icons/svg/lightning-helix.svg
lightning mask,lightning-mask.svg,https://wentin.github.io/game-icons/svg/lightning-mask.svg
lightning saber,lightning-saber.svg,https://wentin.github.io/game-icons/svg/lightning-saber.svg
lightning shadow,lightning-shadow.svg,https://wentin.github.io/game-icons/svg/lightning-shadow.svg
lightning shield,lightning-shield.svg,https://wentin.github.io/game-icons/svg/lightning-shield.svg
lightning shout,lightning-shout.svg,https://wentin.github.io/game-icons/svg/lightning-shout.svg
lightning slashes,lightning-slashes.svg,https://wentin.github.io/game-icons/svg/lightning-slashes.svg
lightning spanner,lightning-spanner.svg,https://wentin.github.io/game-icons/svg/lightning-spanner.svg
lightning storm,lightning-storm.svg,https://wentin.github.io/game-icons/svg/lightning-storm.svg
lightning tear,lightning-tear.svg,https://wentin.github.io/game-icons/svg/lightning-tear.svg
lightning tree,lightning-tree.svg,https://wentin.github.io/game-icons/svg/lightning-tree.svg
lightning trio,lightning-trio.svg,https://wentin.github.io/game-icons/svg/lightning-trio.svg
lily pads,lily-pads.svg,https://wentin.github.io/game-icons/svg/lily-pads.svg
linden leaf,linden-leaf.svg,https://wentin.github.io/game-icons/svg/linden-leaf.svg
linked rings,linked-rings.svg,https://wentin.github.io/game-icons/svg/linked-rings.svg
lion,lion.svg,https://wentin.github.io/game-icons/svg/lion.svg
lips,lips.svg,https://wentin.github.io/game-icons/svg/lips.svg
lipstick,lipstick.svg,https://wentin.github.io/game-icons/svg/lipstick.svg
lit candelabra,lit-candelabra.svg,https://wentin.github.io/game-icons/svg/lit-candelabra.svg
liver,liver.svg,https://wentin.github.io/game-icons/svg/liver.svg
lizard tongue,lizard-tongue.svg,https://wentin.github.io/game-icons/svg/lizard-tongue.svg
lizardman,lizardman.svg,https://wentin.github.io/game-icons/svg/lizardman.svg
load,load.svg,https://wentin.github.io/game-icons/svg/load.svg
lob arrow,lob-arrow.svg,https://wentin.github.io/game-icons/svg/lob-arrow.svg
lock picking,lock-picking.svg,https://wentin.github.io/game-icons/svg/lock-picking.svg
lock spy,lock-spy.svg,https://wentin.github.io/game-icons/svg/lock-spy.svg
lock,lock.svg,https://wentin.github.io/game-icons/svg/lock.svg
locked box,locked-box.svg,https://wentin.github.io/game-icons/svg/locked-box.svg
locked chest,locked-chest.svg,https://wentin.github.io/game-icons/svg/locked-chest.svg
locked door,locked-door.svg,https://wentin.github.io/game-icons/svg/locked-door.svg
locked fortress,locked-fortress.svg,https://wentin.github.io/game-icons/svg/locked-fortress.svg
locked heart,locked-heart.svg,https://wentin.github.io/game-icons/svg/locked-heart.svg
lockpicks,lockpicks.svg,https://wentin.github.io/game-icons/svg/lockpicks.svg
log,log.svg,https://wentin.github.io/game-icons/svg/log.svg
logging,logging.svg,https://wentin.github.io/game-icons/svg/logging.svg
logic gate and,logic-gate-and.svg,https://wentin.github.io/game-icons/svg/logic-gate-and.svg
logic gate nand,logic-gate-nand.svg,https://wentin.github.io/game-icons/svg/logic-gate-nand.svg
logic gate nor,logic-gate-nor.svg,https://wentin.github.io/game-icons/svg/logic-gate-nor.svg
logic gate not,logic-gate-not.svg,https://wentin.github.io/game-icons/svg/logic-gate-not.svg
logic gate nxor,logic-gate-nxor.svg,https://wentin.github.io/game-icons/svg/logic-gate-nxor.svg
logic gate or,logic-gate-or.svg,https://wentin.github.io/game-icons/svg/logic-gate-or.svg
logic gate xor,logic-gate-xor.svg,https://wentin.github.io/game-icons/svg/logic-gate-xor.svg
loincloth,loincloth.svg,https://wentin.github.io/game-icons/svg/loincloth.svg
long antennae bug,long-antennae-bug.svg,https://wentin.github.io/game-icons/svg/long-antennae-bug.svg
long legged spider,long-legged-spider.svg,https://wentin.github.io/game-icons/svg/long-legged-spider.svg
look at,look-at.svg,https://wentin.github.io/game-icons/svg/look-at.svg
lorgnette,lorgnette.svg,https://wentin.github.io/game-icons/svg/lorgnette.svg
lost limb,lost-limb.svg,https://wentin.github.io/game-icons/svg/lost-limb.svg
lotus flower,lotus-flower.svg,https://wentin.github.io/game-icons/svg/lotus-flower.svg
lotus,lotus.svg,https://wentin.github.io/game-icons/svg/lotus.svg
louvre pyramid,louvre-pyramid.svg,https://wentin.github.io/game-icons/svg/louvre-pyramid.svg
love howl,love-howl.svg,https://wentin.github.io/game-icons/svg/love-howl.svg
love injection,love-injection.svg,https://wentin.github.io/game-icons/svg/love-injection.svg
love letter,love-letter.svg,https://wentin.github.io/game-icons/svg/love-letter.svg
love mystery,love-mystery.svg,https://wentin.github.io/game-icons/svg/love-mystery.svg
love song,love-song.svg,https://wentin.github.io/game-icons/svg/love-song.svg
lovers,lovers.svg,https://wentin.github.io/game-icons/svg/lovers.svg
low tide,low-tide.svg,https://wentin.github.io/game-icons/svg/low-tide.svg
luchador,luchador.svg,https://wentin.github.io/game-icons/svg/luchador.svg
lucifer cannon,lucifer-cannon.svg,https://wentin.github.io/game-icons/svg/lucifer-cannon.svg
lucky fisherman,lucky-fisherman.svg,https://wentin.github.io/game-icons/svg/lucky-fisherman.svg
luger,luger.svg,https://wentin.github.io/game-icons/svg/luger.svg
lunar module,lunar-module.svg,https://wentin.github.io/game-icons/svg/lunar-module.svg
lunar wand,lunar-wand.svg,https://wentin.github.io/game-icons/svg/lunar-wand.svg
lungs,lungs.svg,https://wentin.github.io/game-icons/svg/lungs.svg
lynx head,lynx-head.svg,https://wentin.github.io/game-icons/svg/lynx-head.svg
lyre,lyre.svg,https://wentin.github.io/game-icons/svg/lyre.svg
m3 grease gun,m3-grease-gun.svg,https://wentin.github.io/game-icons/svg/m3-grease-gun.svg
mac 10,mac-10.svg,https://wentin.github.io/game-icons/svg/mac-10.svg
mace head,mace-head.svg,https://wentin.github.io/game-icons/svg/mace-head.svg
machete,machete.svg,https://wentin.github.io/game-icons/svg/machete.svg
machine gun magazine,machine-gun-magazine.svg,https://wentin.github.io/game-icons/svg/machine-gun-magazine.svg
machine gun,machine-gun.svg,https://wentin.github.io/game-icons/svg/machine-gun.svg
mad scientist,mad-scientist.svg,https://wentin.github.io/game-icons/svg/mad-scientist.svg
maggot,maggot.svg,https://wentin.github.io/game-icons/svg/maggot.svg
magic axe,magic-axe.svg,https://wentin.github.io/game-icons/svg/magic-axe.svg
magic gate,magic-gate.svg,https://wentin.github.io/game-icons/svg/magic-gate.svg
magic hat,magic-hat.svg,https://wentin.github.io/game-icons/svg/magic-hat.svg
magic lamp,magic-lamp.svg,https://wentin.github.io/game-icons/svg/magic-lamp.svg
magic palm,magic-palm.svg,https://wentin.github.io/game-icons/svg/magic-palm.svg
magic portal,magic-portal.svg,https://wentin.github.io/game-icons/svg/magic-portal.svg
magic potion,magic-potion.svg,https://wentin.github.io/game-icons/svg/magic-potion.svg
magic shield,magic-shield.svg,https://wentin.github.io/game-icons/svg/magic-shield.svg
magic swirl,magic-swirl.svg,https://wentin.github.io/game-icons/svg/magic-swirl.svg
magic trident,magic-trident.svg,https://wentin.github.io/game-icons/svg/magic-trident.svg
magick trick,magick-trick.svg,https://wentin.github.io/game-icons/svg/magick-trick.svg
magnet blast,magnet-blast.svg,https://wentin.github.io/game-icons/svg/magnet-blast.svg
magnet,magnet.svg,https://wentin.github.io/game-icons/svg/magnet.svg
magnifying glass,magnifying-glass.svg,https://wentin.github.io/game-icons/svg/magnifying-glass.svg
mail shirt,mail-shirt.svg,https://wentin.github.io/game-icons/svg/mail-shirt.svg
mailbox,mailbox.svg,https://wentin.github.io/game-icons/svg/mailbox.svg
mailed fist,mailed-fist.svg,https://wentin.github.io/game-icons/svg/mailed-fist.svg
male,male.svg,https://wentin.github.io/game-icons/svg/male.svg
mammoth,mammoth.svg,https://wentin.github.io/game-icons/svg/mammoth.svg
manacles,manacles.svg,https://wentin.github.io/game-icons/svg/manacles.svg
mandrill head,mandrill-head.svg,https://wentin.github.io/game-icons/svg/mandrill-head.svg
manta ray,manta-ray.svg,https://wentin.github.io/game-icons/svg/manta-ray.svg
mantrap,mantrap.svg,https://wentin.github.io/game-icons/svg/mantrap.svg
manual juicer,manual-juicer.svg,https://wentin.github.io/game-icons/svg/manual-juicer.svg
manual meat grinder,manual-meat-grinder.svg,https://wentin.github.io/game-icons/svg/manual-meat-grinder.svg
maple leaf,maple-leaf.svg,https://wentin.github.io/game-icons/svg/maple-leaf.svg
maracas,maracas.svg,https://wentin.github.io/game-icons/svg/maracas.svg
marbles,marbles.svg,https://wentin.github.io/game-icons/svg/marbles.svg
marrow drain,marrow-drain.svg,https://wentin.github.io/game-icons/svg/marrow-drain.svg
mars curiosity,mars-curiosity.svg,https://wentin.github.io/game-icons/svg/mars-curiosity.svg
mars pathfinder,mars-pathfinder.svg,https://wentin.github.io/game-icons/svg/mars-pathfinder.svg
marshmallows,marshmallows.svg,https://wentin.github.io/game-icons/svg/marshmallows.svg
martini,martini.svg,https://wentin.github.io/game-icons/svg/martini.svg
masked spider,masked-spider.svg,https://wentin.github.io/game-icons/svg/masked-spider.svg
mass driver,mass-driver.svg,https://wentin.github.io/game-icons/svg/mass-driver.svg
master of arms,master-of-arms.svg,https://wentin.github.io/game-icons/svg/master-of-arms.svg
match head,match-head.svg,https://wentin.github.io/game-icons/svg/match-head.svg
match tip,match-tip.svg,https://wentin.github.io/game-icons/svg/match-tip.svg
matchbox,matchbox.svg,https://wentin.github.io/game-icons/svg/matchbox.svg
materials science,materials-science.svg,https://wentin.github.io/game-icons/svg/materials-science.svg
matryoshka dolls,matryoshka-dolls.svg,https://wentin.github.io/game-icons/svg/matryoshka-dolls.svg
matter states,matter-states.svg,https://wentin.github.io/game-icons/svg/matter-states.svg
mayan pyramid,mayan-pyramid.svg,https://wentin.github.io/game-icons/svg/mayan-pyramid.svg
maze cornea,maze-cornea.svg,https://wentin.github.io/game-icons/svg/maze-cornea.svg
maze saw,maze-saw.svg,https://wentin.github.io/game-icons/svg/maze-saw.svg
maze,maze.svg,https://wentin.github.io/game-icons/svg/maze.svg
meal,meal.svg,https://wentin.github.io/game-icons/svg/meal.svg
meat cleaver,meat-cleaver.svg,https://wentin.github.io/game-icons/svg/meat-cleaver.svg
meat hook,meat-hook.svg,https://wentin.github.io/game-icons/svg/meat-hook.svg
meat,meat.svg,https://wentin.github.io/game-icons/svg/meat.svg
mecha head,mecha-head.svg,https://wentin.github.io/game-icons/svg/mecha-head.svg
mecha mask,mecha-mask.svg,https://wentin.github.io/game-icons/svg/mecha-mask.svg
mechanic garage,mechanic-garage.svg,https://wentin.github.io/game-icons/svg/mechanic-garage.svg
mechanical arm,mechanical-arm.svg,https://wentin.github.io/game-icons/svg/mechanical-arm.svg
medal skull,medal-skull.svg,https://wentin.github.io/game-icons/svg/medal-skull.svg
medal,medal.svg,https://wentin.github.io/game-icons/svg/medal.svg
medallist,medallist.svg,https://wentin.github.io/game-icons/svg/medallist.svg
medical pack alt,medical-pack-alt.svg,https://wentin.github.io/game-icons/svg/medical-pack-alt.svg
medical pack,medical-pack.svg,https://wentin.github.io/game-icons/svg/medical-pack.svg
medical thermometer,medical-thermometer.svg,https://wentin.github.io/game-icons/svg/medical-thermometer.svg
medicine pills,medicine-pills.svg,https://wentin.github.io/game-icons/svg/medicine-pills.svg
medicines,medicines.svg,https://wentin.github.io/game-icons/svg/medicines.svg
medieval barracks,medieval-barracks.svg,https://wentin.github.io/game-icons/svg/medieval-barracks.svg
medieval gate,medieval-gate.svg,https://wentin.github.io/game-icons/svg/medieval-gate.svg
medieval pavilion,medieval-pavilion.svg,https://wentin.github.io/game-icons/svg/medieval-pavilion.svg
meditation,meditation.svg,https://wentin.github.io/game-icons/svg/meditation.svg
medusa head,medusa-head.svg,https://wentin.github.io/game-icons/svg/medusa-head.svg
meeple group,meeple-group.svg,https://wentin.github.io/game-icons/svg/meeple-group.svg
meeple king,meeple-king.svg,https://wentin.github.io/game-icons/svg/meeple-king.svg
meeple,meeple.svg,https://wentin.github.io/game-icons/svg/meeple.svg
megabot,megabot.svg,https://wentin.github.io/game-icons/svg/megabot.svg
megaphone,megaphone.svg,https://wentin.github.io/game-icons/svg/megaphone.svg
melting ice cube,melting-ice-cube.svg,https://wentin.github.io/game-icons/svg/melting-ice-cube.svg
melting metal,melting-metal.svg,https://wentin.github.io/game-icons/svg/melting-metal.svg
menhir,menhir.svg,https://wentin.github.io/game-icons/svg/menhir.svg
mermaid,mermaid.svg,https://wentin.github.io/game-icons/svg/mermaid.svg
mesh ball,mesh-ball.svg,https://wentin.github.io/game-icons/svg/mesh-ball.svg
mesh network,mesh-network.svg,https://wentin.github.io/game-icons/svg/mesh-network.svg
metal bar,metal-bar.svg,https://wentin.github.io/game-icons/svg/metal-bar.svg
metal disc,metal-disc.svg,https://wentin.github.io/game-icons/svg/metal-disc.svg
metal hand,metal-hand.svg,https://wentin.github.io/game-icons/svg/metal-hand.svg
metal plate,metal-plate.svg,https://wentin.github.io/game-icons/svg/metal-plate.svg
metal scales,metal-scales.svg,https://wentin.github.io/game-icons/svg/metal-scales.svg
metal skirt,metal-skirt.svg,https://wentin.github.io/game-icons/svg/metal-skirt.svg
meteor impact,meteor-impact.svg,https://wentin.github.io/game-icons/svg/meteor-impact.svg
metroid,metroid.svg,https://wentin.github.io/game-icons/svg/metroid.svg
metronome,metronome.svg,https://wentin.github.io/game-icons/svg/metronome.svg
mexico,mexico.svg,https://wentin.github.io/game-icons/svg/mexico.svg
microchip,microchip.svg,https://wentin.github.io/game-icons/svg/microchip.svg
microphone,microphone.svg,https://wentin.github.io/game-icons/svg/microphone.svg
microscope lens,microscope-lens.svg,https://wentin.github.io/game-icons/svg/microscope-lens.svg
microscope,microscope.svg,https://wentin.github.io/game-icons/svg/microscope.svg
middle arrow,middle-arrow.svg,https://wentin.github.io/game-icons/svg/middle-arrow.svg
midnight claw,midnight-claw.svg,https://wentin.github.io/game-icons/svg/midnight-claw.svg
mighty boosh,mighty-boosh.svg,https://wentin.github.io/game-icons/svg/mighty-boosh.svg
mighty force,mighty-force.svg,https://wentin.github.io/game-icons/svg/mighty-force.svg
mighty spanner,mighty-spanner.svg,https://wentin.github.io/game-icons/svg/mighty-spanner.svg
military ambulance,military-ambulance.svg,https://wentin.github.io/game-icons/svg/military-ambulance.svg
military fort,military-fort.svg,https://wentin.github.io/game-icons/svg/military-fort.svg
milk carton,milk-carton.svg,https://wentin.github.io/game-icons/svg/milk-carton.svg
millenium key,millenium-key.svg,https://wentin.github.io/game-icons/svg/millenium-key.svg
mimic chest,mimic-chest.svg,https://wentin.github.io/game-icons/svg/mimic-chest.svg
mine explosion,mine-explosion.svg,https://wentin.github.io/game-icons/svg/mine-explosion.svg
mine truck,mine-truck.svg,https://wentin.github.io/game-icons/svg/mine-truck.svg
mine wagon,mine-wagon.svg,https://wentin.github.io/game-icons/svg/mine-wagon.svg
minefield,minefield.svg,https://wentin.github.io/game-icons/svg/minefield.svg
miner,miner.svg,https://wentin.github.io/game-icons/svg/miner.svg
mineral heart,mineral-heart.svg,https://wentin.github.io/game-icons/svg/mineral-heart.svg
minerals,minerals.svg,https://wentin.github.io/game-icons/svg/minerals.svg
mini submarine,mini-submarine.svg,https://wentin.github.io/game-icons/svg/mini-submarine.svg
minigun,minigun.svg,https://wentin.github.io/game-icons/svg/minigun.svg
mining helmet,mining-helmet.svg,https://wentin.github.io/game-icons/svg/mining-helmet.svg
mining,mining.svg,https://wentin.github.io/game-icons/svg/mining.svg
minions,minions.svg,https://wentin.github.io/game-icons/svg/minions.svg
minotaur,minotaur.svg,https://wentin.github.io/game-icons/svg/minotaur.svg
minus,minus.svg,https://wentin.github.io/game-icons/svg/minus.svg
miracle medecine,miracle-medecine.svg,https://wentin.github.io/game-icons/svg/miracle-medecine.svg
mirror mirror,mirror-mirror.svg,https://wentin.github.io/game-icons/svg/mirror-mirror.svg
missile launcher,missile-launcher.svg,https://wentin.github.io/game-icons/svg/missile-launcher.svg
missile mech,missile-mech.svg,https://wentin.github.io/game-icons/svg/missile-mech.svg
missile pod,missile-pod.svg,https://wentin.github.io/game-icons/svg/missile-pod.svg
missile swarm,missile-swarm.svg,https://wentin.github.io/game-icons/svg/missile-swarm.svg
mite alt,mite-alt.svg,https://wentin.github.io/game-icons/svg/mite-alt.svg
mite,mite.svg,https://wentin.github.io/game-icons/svg/mite.svg
moai,moai.svg,https://wentin.github.io/game-icons/svg/moai.svg
modern city,modern-city.svg,https://wentin.github.io/game-icons/svg/modern-city.svg
moebius star,moebius-star.svg,https://wentin.github.io/game-icons/svg/moebius-star.svg
moebius trefoil,moebius-trefoil.svg,https://wentin.github.io/game-icons/svg/moebius-trefoil.svg
moebius triangle,moebius-triangle.svg,https://wentin.github.io/game-icons/svg/moebius-triangle.svg
moka pot,moka-pot.svg,https://wentin.github.io/game-icons/svg/moka-pot.svg
moldova,moldova.svg,https://wentin.github.io/game-icons/svg/moldova.svg
molecule,molecule.svg,https://wentin.github.io/game-icons/svg/molecule.svg
molotov,molotov.svg,https://wentin.github.io/game-icons/svg/molotov.svg
mona lisa,mona-lisa.svg,https://wentin.github.io/game-icons/svg/mona-lisa.svg
moncler jacket,moncler-jacket.svg,https://wentin.github.io/game-icons/svg/moncler-jacket.svg
money stack,money-stack.svg,https://wentin.github.io/game-icons/svg/money-stack.svg
monk face,monk-face.svg,https://wentin.github.io/game-icons/svg/monk-face.svg
monkey wrench,monkey-wrench.svg,https://wentin.github.io/game-icons/svg/monkey-wrench.svg
monkey,monkey.svg,https://wentin.github.io/game-icons/svg/monkey.svg
mono wheel robot,mono-wheel-robot.svg,https://wentin.github.io/game-icons/svg/mono-wheel-robot.svg
monster grasp,monster-grasp.svg,https://wentin.github.io/game-icons/svg/monster-grasp.svg
monstera leaf,monstera-leaf.svg,https://wentin.github.io/game-icons/svg/monstera-leaf.svg
monument valley,monument-valley.svg,https://wentin.github.io/game-icons/svg/monument-valley.svg
moon bats,moon-bats.svg,https://wentin.github.io/game-icons/svg/moon-bats.svg
moon claws,moon-claws.svg,https://wentin.github.io/game-icons/svg/moon-claws.svg
moon orbit,moon-orbit.svg,https://wentin.github.io/game-icons/svg/moon-orbit.svg
moon,moon.svg,https://wentin.github.io/game-icons/svg/moon.svg
mooring bollard,mooring-bollard.svg,https://wentin.github.io/game-icons/svg/mooring-bollard.svg
morbid humour,morbid-humour.svg,https://wentin.github.io/game-icons/svg/morbid-humour.svg
morgue feet,morgue-feet.svg,https://wentin.github.io/game-icons/svg/morgue-feet.svg
morph ball,morph-ball.svg,https://wentin.github.io/game-icons/svg/morph-ball.svg
mortar,mortar.svg,https://wentin.github.io/game-icons/svg/mortar.svg
mountain cave,mountain-cave.svg,https://wentin.github.io/game-icons/svg/mountain-cave.svg
mountain road,mountain-road.svg,https://wentin.github.io/game-icons/svg/mountain-road.svg
mountain,mountain.svg,https://wentin.github.io/game-icons/svg/mountain.svg
mountains,mountains.svg,https://wentin.github.io/game-icons/svg/mountains.svg
mountaintop,mountaintop.svg,https://wentin.github.io/game-icons/svg/mountaintop.svg
mounted knight,mounted-knight.svg,https://wentin.github.io/game-icons/svg/mounted-knight.svg
mouse,mouse.svg,https://wentin.github.io/game-icons/svg/mouse.svg
mouth watering,mouth-watering.svg,https://wentin.github.io/game-icons/svg/mouth-watering.svg
move,move.svg,https://wentin.github.io/game-icons/svg/move.svg
movement sensor,movement-sensor.svg,https://wentin.github.io/game-icons/svg/movement-sensor.svg
mp 40,mp-40.svg,https://wentin.github.io/game-icons/svg/mp-40.svg
mp5,mp5.svg,https://wentin.github.io/game-icons/svg/mp5.svg
mp5k,mp5k.svg,https://wentin.github.io/game-icons/svg/mp5k.svg
mucous pillar,mucous-pillar.svg,https://wentin.github.io/game-icons/svg/mucous-pillar.svg
mug shot,mug-shot.svg,https://wentin.github.io/game-icons/svg/mug-shot.svg
multiple targets,multiple-targets.svg,https://wentin.github.io/game-icons/svg/multiple-targets.svg
multiply,multiply.svg,https://wentin.github.io/game-icons/svg/multiply.svg
mummy head,mummy-head.svg,https://wentin.github.io/game-icons/svg/mummy-head.svg
muscle fat,muscle-fat.svg,https://wentin.github.io/game-icons/svg/muscle-fat.svg
muscle up,muscle-up.svg,https://wentin.github.io/game-icons/svg/muscle-up.svg
muscular torso,muscular-torso.svg,https://wentin.github.io/game-icons/svg/muscular-torso.svg
mushroom cloud,mushroom-cloud.svg,https://wentin.github.io/game-icons/svg/mushroom-cloud.svg
mushroom gills,mushroom-gills.svg,https://wentin.github.io/game-icons/svg/mushroom-gills.svg
mushroom house,mushroom-house.svg,https://wentin.github.io/game-icons/svg/mushroom-house.svg
mushroom,mushroom.svg,https://wentin.github.io/game-icons/svg/mushroom.svg
mushrooms cluster,mushrooms-cluster.svg,https://wentin.github.io/game-icons/svg/mushrooms-cluster.svg
mushrooms,mushrooms.svg,https://wentin.github.io/game-icons/svg/mushrooms.svg
music spell,music-spell.svg,https://wentin.github.io/game-icons/svg/music-spell.svg
music,music.svg,https://wentin.github.io/game-icons/svg/music.svg
musical keyboard,musical-keyboard.svg,https://wentin.github.io/game-icons/svg/musical-keyboard.svg
musical notes,musical-notes.svg,https://wentin.github.io/game-icons/svg/musical-notes.svg
musical score,musical-score.svg,https://wentin.github.io/game-icons/svg/musical-score.svg
musket,musket.svg,https://wentin.github.io/game-icons/svg/musket.svg
mussel,mussel.svg,https://wentin.github.io/game-icons/svg/mussel.svg
mustache,mustache.svg,https://wentin.github.io/game-icons/svg/mustache.svg
mute,mute.svg,https://wentin.github.io/game-icons/svg/mute.svg
nachos,nachos.svg,https://wentin.github.io/game-icons/svg/nachos.svg
nailed foot,nailed-foot.svg,https://wentin.github.io/game-icons/svg/nailed-foot.svg
nailed head,nailed-head.svg,https://wentin.github.io/game-icons/svg/nailed-head.svg
nails,nails.svg,https://wentin.github.io/game-icons/svg/nails.svg
nano bot,nano-bot.svg,https://wentin.github.io/game-icons/svg/nano-bot.svg
nautilus shell,nautilus-shell.svg,https://wentin.github.io/game-icons/svg/nautilus-shell.svg
neck bite,neck-bite.svg,https://wentin.github.io/game-icons/svg/neck-bite.svg
necklace display,necklace-display.svg,https://wentin.github.io/game-icons/svg/necklace-display.svg
necklace,necklace.svg,https://wentin.github.io/game-icons/svg/necklace.svg
needle drill,needle-drill.svg,https://wentin.github.io/game-icons/svg/needle-drill.svg
needle jaws,needle-jaws.svg,https://wentin.github.io/game-icons/svg/needle-jaws.svg
nefertiti,nefertiti.svg,https://wentin.github.io/game-icons/svg/nefertiti.svg
nest birds,nest-birds.svg,https://wentin.github.io/game-icons/svg/nest-birds.svg
nest eggs,nest-eggs.svg,https://wentin.github.io/game-icons/svg/nest-eggs.svg
nested eclipses,nested-eclipses.svg,https://wentin.github.io/game-icons/svg/nested-eclipses.svg
nested hearts,nested-hearts.svg,https://wentin.github.io/game-icons/svg/nested-hearts.svg
nested hexagons,nested-hexagons.svg,https://wentin.github.io/game-icons/svg/nested-hexagons.svg
network bars,network-bars.svg,https://wentin.github.io/game-icons/svg/network-bars.svg
new born,new-born.svg,https://wentin.github.io/game-icons/svg/new-born.svg
new shoot,new-shoot.svg,https://wentin.github.io/game-icons/svg/new-shoot.svg
newspaper,newspaper.svg,https://wentin.github.io/game-icons/svg/newspaper.svg
next button,next-button.svg,https://wentin.github.io/game-icons/svg/next-button.svg
night sky,night-sky.svg,https://wentin.github.io/game-icons/svg/night-sky.svg
night sleep,night-sleep.svg,https://wentin.github.io/game-icons/svg/night-sleep.svg
night vision,night-vision.svg,https://wentin.github.io/game-icons/svg/night-vision.svg
ninja armor,ninja-armor.svg,https://wentin.github.io/game-icons/svg/ninja-armor.svg
ninja head,ninja-head.svg,https://wentin.github.io/game-icons/svg/ninja-head.svg
ninja heroic stance,ninja-heroic-stance.svg,https://wentin.github.io/game-icons/svg/ninja-heroic-stance.svg
ninja mask,ninja-mask.svg,https://wentin.github.io/game-icons/svg/ninja-mask.svg
ninja star,ninja-star.svg,https://wentin.github.io/game-icons/svg/ninja-star.svg
ninja velociraptor,ninja-velociraptor.svg,https://wentin.github.io/game-icons/svg/ninja-velociraptor.svg
nodular,nodular.svg,https://wentin.github.io/game-icons/svg/nodular.svg
noodle ball,noodle-ball.svg,https://wentin.github.io/game-icons/svg/noodle-ball.svg
noodles,noodles.svg,https://wentin.github.io/game-icons/svg/noodles.svg
north star shuriken,north-star-shuriken.svg,https://wentin.github.io/game-icons/svg/north-star-shuriken.svg
nose front,nose-front.svg,https://wentin.github.io/game-icons/svg/nose-front.svg
nose side,nose-side.svg,https://wentin.github.io/game-icons/svg/nose-side.svg
nothing to say,nothing-to-say.svg,https://wentin.github.io/game-icons/svg/nothing-to-say.svg
